EnrollmentID,StudentID,LeadID,CourseID,ManagerID,EnrollmentDate,CohortID,CourseStartDate,ExpectedEndDate,ActualCompletionDate,EnrollmentStatus,AgreedPrice,DiscountPercent,Currency,PaymentPlan,AcquisitionSource,CancellationDate,CancellationReason,CertificateEligible,CertificateIssuedDate,LateEnrollment
ENR005015,STU004907,LEAD0019529,CRS0003,MGR0004,2024-11-23,COH00034,2025-01-19,2025-06-15,,Dropped,1148.19,0,EUR,Installments,email,,,False,,False
ENR005016,STU004908,LEAD0018371,CRS0012,MGR0005,2024-11-23,COH00159,2024-12-04,2025-05-14,2025-05-09,Completed,714.34,10,USD,Full,linkedin,,,True,2025-05-13,False
ENR005017,STU004909,LEAD0020241,CRS0014,MGR0006,2024-11-23,COH00190,2024-12-18,2025-04-09,2025-04-12,Completed,20520.0,5,UAH,Installments,organic,,,True,2025-05-02,False
ENR005018,STU004910,LEAD0018725,CRS0008,MGR0006,2024-11-25,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR005019,STU004911,LEAD0021367,CRS0017,MGR0003,2024-12-03,COH00237,2025-02-01,2025-07-19,,Dropped,27900.0,0,UAH,Full,google,,,False,,False
ENR005020,STU004912,LEAD0019867,CRS0013,MGR0004,2024-11-21,COH00176,2024-12-16,2025-02-24,2025-03-07,Completed,543.96,15,USD,Full,google,,,True,,False
ENR005021,STU004913,LEAD0019722,CRS0015,MGR0006,2024-11-20,COH00209,2024-12-16,2025-01-06,2025-01-19,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR005022,STU004914,LEAD0020517,CRS0008,MGR0003,2024-11-23,COH00102,2024-12-15,2025-01-05,2025-01-07,Completed,0.0,0,UAH,Free,telegram,,,False,,False
ENR005023,STU004915,LEAD0018541,CRS0013,MGR0007,2024-11-26,COH00176,2024-12-16,2025-02-24,2025-03-06,Completed,26000.0,0,UAH,Full,organic,,,True,2025-03-10,False
ENR005024,STU004916,LEAD0021075,CRS0012,MGR0006,2024-11-24,COH00159,2024-12-04,2025-05-14,2025-05-23,Completed,32400.0,0,UAH,Full,organic,,,True,,False
ENR005025,STU004917,LEAD0019287,CRS0011,MGR0004,2024-12-04,COH00145,2025-01-20,2025-04-21,2025-04-27,Completed,27500.0,0,UAH,Full,organic,,,True,2025-05-12,False
ENR005026,STU004918,LEAD0019391,CRS0017,MGR0004,2024-12-02,COH00237,2025-02-01,2025-07-19,,Dropped,19530.0,30,UAH,Installments,meta,,,False,,False
ENR005027,STU004919,LEAD0020762,CRS0008,MGR0005,2024-11-22,COH00102,2024-12-15,2025-01-05,2024-12-30,Completed,0.0,0,EUR,Free,google,,,False,,False
ENR005028,STU004920,LEAD0019837,CRS0013,MGR0007,2024-11-29,COH00176,2024-12-16,2025-02-24,2025-03-02,Completed,26000.0,0,UAH,Full,google,,,True,2025-03-13,False
ENR005029,STU004921,LEAD0018370,CRS0002,MGR0005,2024-11-26,COH00022,2024-12-19,2025-02-20,2025-02-17,Completed,29440.0,20,UAH,Installments,google,,,True,2025-03-02,False
ENR005030,STU004922,LEAD0020108,CRS0008,MGR0003,2024-11-24,COH00102,2024-12-15,2025-01-05,2025-01-02,Completed,0.0,0,UAH,Free,chatgpt.com,,,False,,False
ENR005031,STU001509,LEAD0018684,CRS0001,MGR0007,2024-12-03,COH00007,2024-12-18,2025-03-12,,Dropped,37600.0,0,UAH,Full,meta,,,False,,False
ENR005032,STU004923,LEAD0020726,CRS0008,MGR0005,2024-11-25,COH00102,2024-12-15,2025-01-05,2025-01-13,Completed,0.0,0,UAH,Free,email,,,False,,False
ENR005033,STU004924,LEAD0019447,CRS0004,MGR0003,2024-11-29,COH00044,2024-12-18,2025-03-19,,Cancelled,6090.0,30,UAH,Installments,dou,2024-12-19,Financial,False,,False
ENR005034,STU004925,LEAD0019053,CRS0008,MGR0007,2024-12-01,COH00102,2024-12-15,2025-01-05,2025-01-11,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR005035,STU004926,LEAD0019870,CRS0004,MGR0007,2024-11-29,COH00044,2024-12-18,2025-03-19,2025-03-18,Completed,8700.0,0,UAH,Full,organic,,,True,2025-03-28,False
ENR005036,STU004927,LEAD0018681,CRS0008,MGR0003,2024-11-22,COH00102,2024-12-15,2025-01-05,2025-01-14,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR005037,STU004928,LEAD0020018,CRS0003,MGR0007,2024-11-29,COH00034,2025-01-19,2025-06-15,2025-06-28,Completed,41920.0,20,UAH,Full,instagram,,,True,,False
ENR005038,STU004929,LEAD0020860,CRS0005,MGR0004,2024-11-25,COH00058,2024-12-10,2025-01-21,2025-01-31,Completed,2652.82,0,PLN,Installments,google,,,True,2025-02-01,False
ENR005039,STU004930,LEAD0018914,CRS0008,MGR0003,2024-11-22,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,CZK,Free,google,,,False,,False
ENR005040,STU004931,LEAD0018635,CRS0013,MGR0007,2024-11-25,COH00176,2024-12-16,2025-02-24,2025-03-07,Completed,22100.0,15,UAH,Full,instagram,,,True,2025-03-18,False
ENR005041,STU004932,LEAD0019526,CRS0016,MGR0004,2024-12-03,COH00225,2024-12-19,2025-07-24,,Dropped,2617.25,5,PLN,Full,organic,,,False,,False
ENR005042,STU004933,LEAD0018800,CRS0008,MGR0007,2024-11-24,COH00102,2024-12-15,2025-01-05,2025-01-18,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR005043,STU004934,LEAD0021415,CRS0015,MGR0003,2024-12-02,COH00209,2024-12-16,2025-01-06,2025-01-13,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR005044,STU004935,LEAD0020098,CRS0005,MGR0005,2024-11-28,COH00058,2024-12-10,2025-01-21,2025-01-15,Completed,28600.0,0,UAH,Installments,email,,,True,2025-01-19,False
ENR005045,STU004936,LEAD0020384,CRS0015,MGR0003,2024-12-04,COH00209,2024-12-16,2025-01-06,2025-01-03,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR005046,STU004937,LEAD0019030,CRS0008,MGR0003,2024-11-27,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR005047,STU004938,LEAD0021163,CRS0008,MGR0006,2024-11-25,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,CZK,Free,perplexity,,,False,,False
ENR005048,STU004939,LEAD0019222,CRS0008,MGR0004,2024-11-28,COH00102,2024-12-15,2025-01-05,2025-01-11,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR005049,STU004940,LEAD0019976,CRS0008,MGR0004,2024-11-22,COH00102,2024-12-15,2025-01-05,2025-01-14,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR005050,STU004941,LEAD0020602,CRS0005,MGR0005,2024-11-25,COH00058,2024-12-10,2025-01-21,2025-01-28,Completed,28600.0,0,UAH,Installments,instagram,,,True,2025-02-11,False
ENR005051,STU004942,LEAD0020590,CRS0008,MGR0004,2024-11-23,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR005052,STU004943,LEAD0019813,CRS0001,MGR0003,2024-11-24,COH00007,2024-12-18,2025-03-12,,Cancelled,37600.0,0,UAH,Installments,dou,2025-01-13,Financial,False,,False
ENR005053,STU004944,LEAD0019537,CRS0012,MGR0006,2024-11-29,COH00159,2024-12-04,2025-05-14,2025-05-11,Completed,30780.0,5,UAH,Installments,organic,,,True,2025-05-27,False
ENR005054,STU004945,LEAD0021299,CRS0015,MGR0004,2024-11-25,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR005055,STU004946,LEAD0019190,CRS0012,MGR0007,2024-12-05,COH00160,2025-01-15,2025-06-25,2025-06-23,Completed,32400.0,0,UAH,Full,meta,,,True,2025-07-11,False
ENR005056,STU004947,LEAD0020928,CRS0005,MGR0004,2024-12-04,COH00058,2024-12-10,2025-01-21,2025-01-16,Completed,28600.0,0,UAH,Full,meta,,,True,2025-01-18,False
ENR005057,STU004948,LEAD0019102,CRS0017,MGR0007,2024-11-26,COH00236,2024-11-30,2025-05-17,,Dropped,598.68,0,EUR,Full,meta,,,False,,False
ENR005058,STU004949,LEAD0018981,CRS0010,MGR0005,2024-11-22,COH00132,2024-12-11,2025-07-02,2025-07-01,Completed,22480.0,20,UAH,Full,direct,,,True,2025-07-07,False
ENR005059,STU004950,LEAD0021483,CRS0016,MGR0004,2024-12-02,COH00225,2024-12-19,2025-07-24,2025-07-29,Completed,29200.0,0,UAH,Full,google,,,True,2025-08-18,False
ENR005060,STU004951,LEAD0018835,CRS0008,MGR0004,2024-11-29,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,UAH,Free,chatgpt.com,,,False,,False
ENR005061,STU004952,LEAD0020230,CRS0014,MGR0003,2024-11-29,COH00190,2024-12-18,2025-04-09,,Cancelled,18360.0,15,UAH,Full,telegram,2024-12-23,Financial,False,,False
ENR005062,STU004953,LEAD0018610,CRS0015,MGR0007,2024-12-05,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,direct,,,False,,False
ENR005063,STU004954,LEAD0018850,CRS0011,MGR0004,2024-11-22,COH00145,2025-01-20,2025-04-21,2025-04-19,Completed,2599.29,0,PLN,Full,google,,,True,2025-04-29,False
ENR005064,STU004955,LEAD0020308,CRS0017,MGR0006,2024-12-01,COH00237,2025-02-01,2025-07-19,2025-07-23,Completed,611.1,0,EUR,Full,google,,,True,2025-07-25,False
ENR005065,STU004956,LEAD0018781,CRS0006,MGR0003,2024-11-25,COH00072,2024-12-07,2025-02-15,,Dropped,20877.86,0,CZK,Installments,linkedin,,,False,,False
ENR005066,STU004957,LEAD0019239,CRS0014,MGR0003,2024-12-03,COH00190,2024-12-18,2025-04-09,2025-04-08,Completed,17280.0,20,UAH,Full,organic,,,True,2025-04-19,False
ENR005067,STU004958,LEAD0020413,CRS0005,MGR0004,2024-11-25,COH00058,2024-12-10,2025-01-21,2025-01-30,Completed,25740.0,10,UAH,Full,google,,,True,2025-02-05,False
ENR005068,STU004959,LEAD0020864,CRS0005,MGR0006,2024-12-01,COH00058,2024-12-10,2025-01-21,,Cancelled,28600.0,0,UAH,Full,meta,2025-01-26,Dissatisfied,False,,False
ENR005069,STU004960,LEAD0020984,CRS0004,MGR0007,2024-11-27,COH00044,2024-12-18,2025-03-19,,Dropped,4026.46,15,CZK,Installments,organic,,,False,,False
ENR005070,STU004961,LEAD0019628,CRS0013,MGR0004,2024-11-24,COH00176,2024-12-16,2025-02-24,2025-03-07,Completed,511.07,20,USD,Full,email,,,True,2025-03-10,False
ENR005071,STU004962,LEAD0020575,CRS0008,MGR0003,2024-11-26,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,UAH,Free,linkedin,,,False,,False
ENR005072,STU004963,LEAD0019093,CRS0012,MGR0004,2024-12-01,COH00159,2024-12-04,2025-05-14,2025-05-15,Completed,674.18,5,EUR,Full,google,,,True,2025-05-24,False
ENR005073,STU004964,LEAD0019100,CRS0003,MGR0004,2024-12-04,COH00034,2025-01-19,2025-06-15,2025-06-21,Completed,36680.0,30,UAH,Full,google,,,True,2025-06-25,False
ENR005074,STU004965,LEAD0020710,CRS0014,MGR0003,2024-12-02,COH00190,2024-12-18,2025-04-09,2025-04-02,Completed,2033.86,0,PLN,Full,google,,,True,2025-04-06,False
ENR005075,STU003622,LEAD0018937,CRS0004,MGR0006,2024-11-29,COH00044,2024-12-18,2025-03-19,2025-03-20,Completed,7830.0,10,UAH,Installments,organic,,,True,2025-03-23,False
ENR005076,STU004966,LEAD0020789,CRS0016,MGR0007,2024-11-27,COH00225,2024-12-19,2025-07-24,2025-07-28,Completed,21900.0,25,UAH,Installments,google,,,True,2025-08-07,False
ENR005077,STU001975,LEAD0019977,CRS0010,MGR0003,2024-11-27,COH00132,2024-12-11,2025-07-02,2025-07-10,Completed,28100.0,0,UAH,Full,meta,,,True,2025-07-15,False
ENR005078,STU004967,LEAD0020456,CRS0011,MGR0003,2024-11-27,COH00145,2025-01-20,2025-04-21,2025-04-25,Completed,2313.88,10,PLN,Full,organic,,,True,2025-05-04,False
ENR005079,STU004968,LEAD0019531,CRS0015,MGR0003,2024-12-07,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,organic,,,False,,False
ENR005080,STU004969,LEAD0020279,CRS0015,MGR0007,2024-11-27,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR005081,STU004970,LEAD0019576,CRS0015,MGR0005,2024-12-06,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,CZK,Free,instagram,,,False,,False
ENR005082,STU004971,LEAD0020174,CRS0013,MGR0006,2024-12-04,COH00176,2024-12-16,2025-02-24,,Dropped,660.27,0,USD,Installments,meta,,,False,,False
ENR005083,STU004972,LEAD0020052,CRS0012,MGR0007,2024-12-04,COH00160,2025-01-15,2025-06-25,2025-06-30,Completed,25920.0,20,UAH,Full,google,,,True,2025-07-03,False
ENR005084,STU004973,LEAD0019161,CRS0015,MGR0007,2024-11-30,COH00209,2024-12-16,2025-01-06,2025-01-02,Completed,0.0,0,EUR,Free,meta,,,False,,False
ENR005085,STU004974,LEAD0020124,CRS0004,MGR0004,2024-11-26,COH00044,2024-12-18,2025-03-19,,Dropped,8700.0,0,UAH,Full,meta,,,False,,False
ENR005086,STU004975,LEAD0020813,CRS0008,MGR0007,2024-12-05,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,UAH,Free,direct,,,False,,False
ENR005087,STU004976,LEAD0021191,CRS0008,MGR0005,2024-11-24,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,CZK,Free,organic,,,False,,False
ENR005088,STU004977,LEAD0020682,CRS0008,MGR0006,2024-11-30,COH00102,2024-12-15,2025-01-05,2025-01-10,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR005089,STU004978,LEAD0020601,CRS0003,MGR0006,2024-11-24,COH00034,2025-01-19,2025-06-15,,Cancelled,4895.37,0,PLN,Installments,linkedin,2024-12-26,Health,False,,False
ENR005090,STU004979,LEAD0020225,CRS0004,MGR0004,2024-12-01,COH00044,2024-12-18,2025-03-19,,Dropped,6960.0,20,UAH,Full,telegram,,,False,,False
ENR005091,STU004980,LEAD0020076,CRS0009,MGR0006,2024-11-25,COH00120,2025-01-05,2025-08-03,,Dropped,36700.0,0,UAH,Installments,email,,,False,,False
ENR005092,STU004981,LEAD0021120,CRS0015,MGR0003,2024-12-04,COH00209,2024-12-16,2025-01-06,2025-01-10,Completed,0.0,0,PLN,Free,google,,,False,,False
ENR005093,STU004982,LEAD0020690,CRS0008,MGR0005,2024-12-07,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,CZK,Free,referral,,,False,,False
ENR005094,STU004983,LEAD0019013,CRS0012,MGR0005,2024-12-03,COH00159,2024-12-04,2025-05-14,2025-05-25,Completed,24300.0,25,UAH,Full,email,,,True,2025-06-09,False
ENR005095,STU004984,LEAD0020015,CRS0014,MGR0007,2024-12-05,COH00190,2024-12-18,2025-04-09,2025-04-04,Completed,19440.0,10,UAH,Full,direct,,,True,2025-04-11,False
ENR005096,STU004985,LEAD0020613,CRS0008,MGR0007,2024-12-02,COH00102,2024-12-15,2025-01-05,2025-01-12,Completed,0.0,0,UAH,Free,perplexity,,,False,,False
ENR005097,STU004986,LEAD0020918,CRS0005,MGR0003,2024-12-03,COH00058,2024-12-10,2025-01-21,2025-01-30,Completed,20020.0,30,UAH,Full,meta,,,True,2025-02-19,False
ENR005098,STU004987,LEAD0018993,CRS0014,MGR0003,2024-12-02,COH00190,2024-12-18,2025-04-09,2025-04-07,Completed,472.69,0,EUR,Installments,instagram,,,True,2025-04-27,False
ENR005099,STU004988,LEAD0020679,CRS0015,MGR0004,2024-11-30,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR005100,STU004989,LEAD0018977,CRS0006,MGR0005,2024-12-01,COH00072,2024-12-07,2025-02-15,,Cancelled,863.43,10,USD,Full,meta,2024-12-10,Dissatisfied,False,,False
ENR005101,STU004990,LEAD0021171,CRS0015,MGR0004,2024-11-25,COH00209,2024-12-16,2025-01-06,2025-01-16,Completed,0.0,0,UAH,Free,dou,,,False,,False
ENR005102,STU004991,LEAD0018946,CRS0013,MGR0003,2024-11-28,COH00176,2024-12-16,2025-02-24,,Dropped,12042.94,15,CZK,Full,organic,,,False,,False
ENR005103,STU004992,LEAD0021553,CRS0010,MGR0007,2024-12-08,COH00132,2024-12-11,2025-07-02,2025-07-04,Completed,28100.0,0,UAH,Installments,organic,,,True,2025-07-11,False
ENR005104,STU004993,LEAD0018812,CRS0009,MGR0006,2024-11-28,COH00120,2025-01-05,2025-08-03,,Dropped,36700.0,0,UAH,Full,instagram,,,False,,False
ENR005105,STU004994,LEAD0019208,CRS0008,MGR0004,2024-11-26,COH00102,2024-12-15,2025-01-05,2025-01-04,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR005106,STU004995,LEAD0019968,CRS0001,MGR0006,2024-12-02,COH00007,2024-12-18,2025-03-12,,Dropped,26320.0,30,UAH,Installments,chatgpt.com,,,False,,False
ENR005107,STU004996,LEAD0020461,CRS0011,MGR0001,2024-11-26,COH00145,2025-01-20,2025-04-21,2025-04-21,Completed,27500.0,0,UAH,Installments,instagram,,,True,2025-04-29,False
ENR005108,STU004997,LEAD0020944,CRS0005,MGR0004,2024-11-25,COH00058,2024-12-10,2025-01-21,,Cancelled,27170.0,5,UAH,Installments,organic,2025-01-03,Dissatisfied,False,,False
ENR005109,STU004998,LEAD0021549,CRS0010,MGR0005,2024-11-25,COH00132,2024-12-11,2025-07-02,2025-06-25,Completed,694.31,0,USD,Installments,meta,,,True,2025-07-03,False
ENR005110,STU004999,LEAD0020065,CRS0012,MGR0003,2024-12-06,COH00160,2025-01-15,2025-06-25,,Dropped,30780.0,5,UAH,Full,instagram,,,False,,False
ENR005111,STU004381,LEAD0021427,CRS0004,MGR0005,2024-12-08,COH00044,2024-12-18,2025-03-19,,Dropped,8700.0,0,UAH,Full,email,,,False,,False
ENR005112,STU005000,LEAD0018903,CRS0006,MGR0007,2024-12-03,COH00072,2024-12-07,2025-02-15,,Dropped,17310.78,15,CZK,Installments,meta,,,False,,False
ENR005113,STU005001,LEAD0021530,CRS0014,MGR0005,2024-11-28,COH00190,2024-12-18,2025-04-09,,Cancelled,16200.0,25,UAH,Installments,google,2025-01-03,Job change,False,,False
ENR005114,STU005002,LEAD0019496,CRS0015,MGR0007,2024-12-08,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR005115,STU000397,LEAD0018759,CRS0010,MGR0004,2024-12-02,COH00132,2024-12-11,2025-07-02,2025-06-25,Completed,2645.9,0,PLN,Installments,google,,,True,2025-07-12,False
ENR005116,STU005003,LEAD0019071,CRS0006,MGR0005,2024-12-08,COH00073,2025-02-01,2025-04-12,2025-04-07,Completed,34290.0,10,UAH,Installments,google,,,True,2025-04-26,False
ENR005117,STU001484,LEAD0019340,CRS0015,MGR0007,2024-12-08,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR005118,STU005004,LEAD0021772,CRS0009,MGR0006,2024-12-02,COH00120,2025-01-05,2025-08-03,2025-08-12,Completed,762.98,5,EUR,Installments,meta,,,True,2025-08-25,False
ENR005119,STU005005,LEAD0018966,CRS0006,MGR0003,2024-11-30,COH00072,2024-12-07,2025-02-15,2025-02-08,Completed,30480.0,20,UAH,Full,linkedin,,,True,2025-02-12,False
ENR005120,STU005006,LEAD0021052,CRS0003,MGR0003,2024-12-02,COH00034,2025-01-19,2025-06-15,,Dropped,52400.0,0,UAH,Installments,referral,,,False,,False
ENR005121,STU005007,LEAD0021413,CRS0015,MGR0004,2024-11-26,COH00209,2024-12-16,2025-01-06,2025-01-12,Completed,0.0,0,UAH,Free,linkedin,,,False,,False
ENR005122,STU005008,LEAD0020747,CRS0008,MGR0006,2024-12-01,COH00102,2024-12-15,2025-01-05,,Dropped,0.0,0,USD,Free,meta,,,False,,False
ENR005123,STU005009,LEAD0019807,CRS0008,MGR0003,2024-12-04,COH00102,2024-12-15,2025-01-05,2025-01-14,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR005124,STU005010,LEAD0021917,CRS0017,MGR0006,2024-12-10,COH00237,2025-02-01,2025-07-19,2025-07-19,Completed,27900.0,0,UAH,Full,organic,,,True,2025-07-25,False
ENR005125,STU005011,LEAD0020901,CRS0015,MGR0007,2024-11-30,COH00209,2024-12-16,2025-01-06,2025-01-06,Completed,0.0,0,UAH,Free,telegram,,,False,,False
ENR005126,STU005012,LEAD0019592,CRS0012,MGR0004,2024-11-27,COH00159,2024-12-04,2025-05-14,2025-05-23,Completed,2423.27,20,PLN,Installments,telegram,,,True,2025-06-06,False
ENR005127,STU005013,LEAD0020967,CRS0005,MGR0005,2024-12-02,COH00058,2024-12-10,2025-01-21,2025-01-20,Completed,509.86,30,USD,Installments,organic,,,True,,False
ENR005128,STU005014,LEAD0021801,CRS0004,MGR0006,2024-12-07,COH00044,2024-12-18,2025-03-19,,Dropped,8265.0,5,UAH,Full,meta,,,False,,False
ENR005129,STU005015,LEAD0021195,CRS0003,MGR0003,2024-12-09,COH00034,2025-01-19,2025-06-15,,Dropped,52400.0,0,UAH,Installments,organic,,,False,,False
ENR005130,STU005016,LEAD0020840,CRS0011,MGR0007,2024-12-02,COH00145,2025-01-20,2025-04-21,2025-04-18,Completed,11807.64,20,CZK,Installments,google,,,True,2025-05-01,False
ENR005131,STU005017,LEAD0021055,CRS0012,MGR0003,2024-11-27,COH00159,2024-12-04,2025-05-14,,Dropped,27540.0,15,UAH,Full,referral,,,False,,False
ENR005132,STU005018,LEAD0019545,CRS0011,MGR0003,2024-12-03,COH00145,2025-01-20,2025-04-21,,Cancelled,19250.0,30,UAH,Full,instagram,2024-12-16,Financial,False,,False
ENR005133,STU005019,LEAD0021182,CRS0012,MGR0004,2024-12-02,COH00159,2024-12-04,2025-05-14,2025-05-12,Completed,32400.0,0,UAH,Installments,direct,,,True,2025-05-14,False
ENR005134,STU005020,LEAD0021108,CRS0012,MGR0003,2024-11-28,COH00159,2024-12-04,2025-05-14,2025-05-11,Completed,22680.0,30,UAH,Full,email,,,True,2025-05-28,False
ENR005135,STU003942,LEAD0020702,CRS0015,MGR0004,2024-11-30,COH00209,2024-12-16,2025-01-06,2025-01-17,Completed,0.0,0,UAH,Free,linkedin,,,False,,False
ENR005136,STU005021,LEAD0020954,CRS0005,MGR0003,2024-12-08,COH00058,2024-12-10,2025-01-21,2025-01-21,Completed,28600.0,0,UAH,Full,google,,,True,2025-01-25,False
ENR005137,STU005022,LEAD0021181,CRS0014,MGR0005,2024-12-01,COH00190,2024-12-18,2025-04-09,,Dropped,21600.0,0,UAH,Full,meta,,,False,,False
ENR005138,STU005023,LEAD0021669,CRS0015,MGR0004,2024-11-27,COH00209,2024-12-16,2025-01-06,2025-01-08,Completed,0.0,0,UAH,Free,chatgpt.com,,,False,,False
ENR005139,STU005024,LEAD0020534,CRS0005,MGR0007,2024-12-02,COH00058,2024-12-10,2025-01-21,2025-01-25,Completed,28600.0,0,UAH,Full,google,,,True,2025-02-12,False
ENR005140,STU005025,LEAD0019637,CRS0004,MGR0006,2024-12-08,COH00044,2024-12-18,2025-03-19,,Dropped,191.95,0,EUR,Full,meta,,,False,,False
ENR005141,STU005026,LEAD0020256,CRS0003,MGR0003,2024-11-28,COH00034,2025-01-19,2025-06-15,,Dropped,52400.0,0,UAH,Installments,meta,,,False,,False
ENR005142,STU000542,LEAD0019014,CRS0012,MGR0005,2024-11-29,COH00159,2024-12-04,2025-05-14,2025-05-11,Completed,32400.0,0,UAH,Installments,direct,,,True,2025-05-31,False
ENR005143,STU005027,LEAD0021241,CRS0011,MGR0004,2024-11-28,COH00145,2025-01-20,2025-04-21,2025-04-28,Completed,24750.0,10,UAH,Installments,organic,,,True,2025-05-03,False
ENR005144,STU005028,LEAD0021897,CRS0008,MGR0005,2024-12-03,COH00102,2024-12-15,2025-01-05,2025-01-08,Completed,0.0,0,UAH,Free,referral,,,False,,False
ENR005145,STU005029,LEAD0020207,CRS0013,MGR0004,2024-12-07,COH00176,2024-12-16,2025-02-24,,Cancelled,26000.0,0,UAH,Installments,google,2025-01-13,Time constraints,False,,False
ENR005146,STU005030,LEAD0020234,CRS0009,MGR0003,2024-12-06,COH00120,2025-01-05,2025-08-03,,Dropped,33030.0,10,UAH,Installments,organic,,,False,,False
ENR005147,STU005031,LEAD0019540,CRS0008,MGR0006,2024-12-03,COH00102,2024-12-15,2025-01-05,2025-01-06,Completed,0.0,0,UAH,Free,email,,,False,,False
ENR005148,STU005032,LEAD0021913,CRS0008,MGR0007,2024-12-03,COH00102,2024-12-15,2025-01-05,2025-01-12,Completed,0.0,0,UAH,Free,meta,,,False,,False
ENR005149,STU005033,LEAD0019946,CRS0012,MGR0005,2024-12-11,COH00160,2025-01-15,2025-06-25,2025-07-05,Completed,526.65,25,EUR,Full,organic,,,True,,False
ENR005150,STU005034,LEAD0018962,CRS0015,MGR0003,2024-12-07,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR005151,STU005035,LEAD0019726,CRS0015,MGR0007,2024-12-03,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,email,,,False,,False
ENR005152,STU005036,LEAD0019301,CRS0015,MGR0004,2024-12-06,COH00209,2024-12-16,2025-01-06,2025-01-13,Completed,0.0,0,UAH,Free,referral,,,False,,False
ENR005153,STU005037,LEAD0020570,CRS0005,MGR0007,2024-12-10,COH00059,2025-01-28,2025-03-11,,Cancelled,22880.0,20,UAH,Full,organic,2025-02-08,Health,False,,False
ENR005154,STU005038,LEAD0020738,CRS0005,MGR0005,2024-12-01,COH00058,2024-12-10,2025-01-21,2025-01-15,Completed,626.43,0,EUR,Full,organic,,,True,2025-02-01,False
ENR005155,STU005039,LEAD0020455,CRS0015,MGR0003,2024-12-08,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,USD,Free,email,,,False,,False
ENR005156,STU005040,LEAD0020605,CRS0015,MGR0003,2024-12-05,COH00209,2024-12-16,2025-01-06,2025-01-03,Completed,0.0,0,PLN,Free,google,,,False,,False
ENR005157,STU005041,LEAD0019804,CRS0015,MGR0003,2024-12-11,COH00209,2024-12-16,2025-01-06,,Dropped,0.0,0,UAH,Free,email,,,False,,False
ENR005158,STU005042,LEAD0019950,CRS0002,MGR0004,2024-12-09,COH00022,2024-12-19,2025-02-20,2025-03-05,Completed,36800.0,0,UAH,Installments,meta,,,True,2025-03-11,False
ENR005159,STU005043,LEAD0021012,CRS0004,MGR0004,2024-12-05,COH00044,2024-12-18,2025-03-19,2025-03-26,Completed,8700.0,0,UAH,Full,email,,,True,2025-04-07,False
