PaymentID,LeadID,StudentID,EnrollmentID,ManagerID,CourseID,PaymentDate,PaymentType,InstallmentNumber,InstallmentCount,GrossAmount,DiscountAmount,RefundAmount,ProcessingFee,NetAmount,Currency,ExchangeRateToBase,GrossAmountBase,NetAmountBase,PaymentMethod,PaymentProvider,PaymentStatus,RefundDate,RefundReason,InvoiceNumber,IsTestPayment,CurrencyNormalized,RefundStatusIsInconsistent,InvoiceNumberNormalized,InvoiceNumberIsMalformed,IsFinancialKPIEligible,FXRateApplied,FXRateSource
PAY0009668,LEAD0026458,STU004310,ENR007038,MGR0005,CRS0006,2025-03-29,Installment,2,3,294.44,0.0,0.0,7.12,287.32,EUR,42.7893,12598.88,12294.22,BankTransfer,WayForPay,Completed,,,INV-2025-009668,False,EUR,False,INV-2025-009668,False,True,42.7893,ExchangeRates Exact Lookup
PAY0009669,LEAD0026458,STU004310,ENR007038,MGR0005,CRS0006,2025-04-26,Installment,3,3,294.44,0.0,0.0,5.06,289.38,EUR,44.319,13049.29,12825.03,BankTransfer,WayForPay,Completed,,,INV-2025-009669,False,EUR,False,INV-2025-009669,False,True,44.319,ExchangeRates Exact Lookup
PAY0009670,LEAD0028175,STU006857,ENR007039,MGR0004,CRS0013,2025-02-24,Installment,1,2,13000.0,0.0,0.0,382.3,12617.7,UAH,1.0,13000.0,12617.7,BankTransfer,WayForPay,Completed,,,INV-2025-009670,False,UAH,False,INV-2025-009670,False,True,1.0,ExchangeRates Exact Lookup
PAY0009671,LEAD0028175,STU006857,ENR007039,MGR0004,CRS0013,2025-03-29,Installment,2,2,13000.0,0.0,0.0,229.15,12770.85,UAH,1.0,13000.0,12770.85,BankTransfer,WayForPay,Completed,,,INV-2025-009671,False,UAH,False,INV-2025-009671,False,True,1.0,ExchangeRates Exact Lookup
PAY0009672,LEAD0028695,STU006862,ENR007044,MGR0004,CRS0003,2025-03-02,Installment,1,2,26200.0,0.0,0.0,0.0,26200.0,UAH,1.0,26200.0,26200.0,BankTransfer,Wise,Canceled,,,INV-2025-009672,False,UAH,False,INV-2025-009672,False,False,1.0,ExchangeRates Exact Lookup
PAY0009673,LEAD0028695,STU006862,ENR007044,MGR0004,CRS0003,2025-04-04,Installment,2,2,26200.0,0.0,0.0,0.0,26200.0,UAH,1.0,26200.0,26200.0,BankTransfer,Wise,Canceled,,,INV-2025-009673,False,UAH,False,INV-2025-009673,False,False,1.0,ExchangeRates Exact Lookup
PAY0009674,LEAD0026914,STU006863,ENR007045,MGR0003,CRS0003,2025-02-23,Installment,1,3,17466.67,4366.67,0.0,257.47,12842.53,UAH,1.0,17466.67,12842.53,Card,Wise,Completed,,,INV-2025-009674,False,UAH,False,INV-2025-009674,False,True,1.0,ExchangeRates Exact Lookup
PAY0009675,LEAD0026914,STU006863,ENR007045,MGR0003,CRS0003,2025-03-27,Installment,2,3,17466.67,4366.67,0.0,352.37,12747.63,UAH,1.0,17466.67,12747.63,Card,Wise,Completed,,,INV-2025-009675,False,UAH,False,INV-2025-009675,False,True,1.0,ExchangeRates Exact Lookup
PAY0009676,LEAD0026914,STU006863,ENR007045,MGR0003,CRS0003,2025-05-01,Installment,3,3,17466.67,4366.67,0.0,190.47,12909.53,UAH,1.0,17466.67,12909.53,Card,Wise,Completed,,,INV-2025-009676,False,UAH,False,INV-2025-009676,False,True,1.0,ExchangeRates Exact Lookup
PAY0009677,LEAD0029163,STU006866,ENR007048,MGR0004,CRS0012,2025-02-28,Full,1,1,32400.0,0.0,32400.0,538.0,-538.0,UAH,1.0,32400.0,-538.0,BankTransfer,PrivatBank,Refunded,2025-04-07,Duplicate charge,INV-2025-009677,False,UAH,False,INV-2025-009677,False,True,1.0,ExchangeRates Exact Lookup
PAY0009678,LEAD0026087,STU006867,ENR007049,MGR0007,CRS0001,2025-03-02,Installment,1,3,12533.33,3133.33,0.0,210.19,9189.81,UAH,1.0,12533.33,9189.81,Card,Wise,Completed,,,INV-2025-009678,False,UAH,False,INV-2025-009678,False,True,1.0,ExchangeRates Exact Lookup
PAY0009679,LEAD0026087,STU006867,ENR007049,MGR0007,CRS0001,2025-03-30,Installment,2,3,12533.33,3133.33,0.0,241.85,9158.15,UAH,1.0,12533.33,9158.15,Card,Wise,Completed,,,INV-2025-009679,False,UAH,False,INV-2025-009679,False,True,1.0,ExchangeRates Exact Lookup
PAY0009680,LEAD0026087,STU006867,ENR007049,MGR0007,CRS0001,2025-04-30,Installment,3,3,12533.33,3133.33,0.0,244.07,9155.93,UAH,1.0,12533.33,9155.93,Card,Wise,Completed,,,INV-2025-009680,False,UAH,False,INV-2025-009680,False,True,1.0,ExchangeRates Exact Lookup
PAY0009681,LEAD0027388,STU006868,ENR007050,MGR0003,CRS0006,2025-02-23,Installment,1,4,9525.0,0.0,0.0,228.04,9296.96,UAH,1.0,9525.0,9296.96,Wise,WayForPay,Completed,,,INV-2025-009681,False,UAH,False,INV-2025-009681,False,True,1.0,ExchangeRates Exact Lookup
PAY0009682,LEAD0027388,STU006868,ENR007050,MGR0003,CRS0006,2025-04-01,Installment,2,4,9525.0,0.0,0.0,261.59,9263.41,UAH,1.0,9525.0,9263.41,Wise,WayForPay,Completed,,,INV-2025-009682,False,UAH,False,INV-2025-009682,False,True,1.0,ExchangeRates Exact Lookup
PAY0009683,LEAD0027388,STU006868,ENR007050,MGR0003,CRS0006,2025-04-30,Installment,3,4,9525.0,0.0,0.0,180.73,9344.27,UAH,1.0,9525.0,9344.27,Wise,WayForPay,Completed,,,INV-2025-009683,False,UAH,False,INV-2025-009683,False,True,1.0,ExchangeRates Exact Lookup
PAY0009684,LEAD0027388,STU006868,ENR007050,MGR0003,CRS0006,2025-05-27,Installment,4,4,9525.0,0.0,3463.19,238.88,5822.93,UAH,1.0,9525.0,5822.93,Wise,WayForPay,Partially Refunded,2025-07-14,Early dropout,INV-2025-009684,False,UAH,False,INV-2025-009684,False,True,1.0,ExchangeRates Exact Lookup
PAY0009685,LEAD0028996,STU006869,ENR007051,MGR0007,CRS0002,2025-02-23,Full,1,1,36800.0,0.0,0.0,0.0,36800.0,UAH,1.0,36800.0,36800.0,Crypto,Wise,Canceled,,,INV-2025-009685,False,UAH,False,INV-2025-009685,False,False,1.0,ExchangeRates Exact Lookup
PAY0009686,LEAD0026241,STU006870,ENR007052,MGR0005,CRS0005,2025-03-03,Full,1,1,28600.0,2860.0,0.0,0.0,25740.0,UAH,1.0,28600.0,25740.0,Wise,USDT,Pending,,,INV-2025-009686,False,UAH,False,INV-2025-009686,False,False,1.0,ExchangeRates Exact Lookup
PAY0009687,LEAD0025589,STU006871,ENR007053,MGR0003,CRS0005,2025-02-24,Full,1,1,704.27,211.28,0.0,14.14,478.85,USD,40.5958,28590.4,19439.3,Card,Wise,Completed,,,INV-2025-009687,False,USD,False,INV-2025-009687,False,True,40.5958,ExchangeRates Exact Lookup
PAY0009688,LEAD0028168,STU006874,ENR007056,MGR0006,CRS0014,2025-02-26,Full,1,1,21600.0,0.0,0.0,566.08,21033.92,UAH,1.0,21600.0,21033.92,BankTransfer,Wise,Completed,,,INV-2025-009688,False,UAH,False,INV-2025-009688,False,True,1.0,ExchangeRates Exact Lookup
PAY0009689,LEAD0028670,STU006880,ENR007062,MGR0005,CRS0004,2025-02-25,Installment,1,4,2175.0,0.0,0.0,41.22,2133.78,UAH,1.0,2175.0,2133.78,Card,WayForPay,Completed,,,INV-2025-009689,False,UAH,False,INV-2025-009689,False,True,1.0,ExchangeRates Exact Lookup
PAY0009690,LEAD0028670,STU006880,ENR007062,MGR0005,CRS0004,2025-03-24,Installment,2,4,2175.0,0.0,1013.56,64.43,1097.01,UAH,1.0,2175.0,1097.01,Card,WayForPay,Partially Refunded,2025-06-10,Duplicate charge,INV-2025-009690,False,UAH,False,INV-2025-009690,False,True,1.0,ExchangeRates Exact Lookup
PAY0009691,LEAD0028670,STU006880,ENR007062,MGR0005,CRS0004,2025-04-23,Installment,3,4,2175.0,0.0,0.0,60.64,2114.36,UAH,1.0,2175.0,2114.36,Card,WayForPay,Completed,,,INV-2025-009691,False,UAH,False,INV-2025-009691,False,True,1.0,ExchangeRates Exact Lookup
PAY0009692,LEAD0028670,STU006880,ENR007062,MGR0005,CRS0004,2025-05-20,Installment,4,4,2175.0,0.0,0.0,45.38,2129.62,UAH,1.0,2175.0,2129.62,Card,WayForPay,Completed,,,INV-2025-009692,False,UAH,False,INV-2025-009692,False,True,1.0,ExchangeRates Exact Lookup
PAY0009693,LEAD0027743,STU006881,ENR007063,MGR0007,CRS0005,2025-02-23,Full,1,1,700.24,0.0,0.0,9.72,690.52,USD,40.5217,28374.92,27981.04,Wise,WayForPay,Completed,,,INV-2025-009693,False,USD,False,INV-2025-009693,False,True,40.5217,ExchangeRates Exact Lookup
PAY0009694,LEAD0029250,STU006882,ENR007064,MGR0003,CRS0001,2025-03-02,Full,1,1,37600.0,5640.0,0.0,0.0,31960.0,UAH,1.0,37600.0,31960.0,BankTransfer,PrivatBank,Failed,,,INV-2025-009694,False,UAH,False,INV-2025-009694,False,False,1.0,ExchangeRates Exact Lookup
PAY0009695,LEAD0027320,STU006883,ENR007065,MGR0003,CRS0004,2025-02-22,Full,1,1,8700.0,2610.0,0.0,88.58,6001.42,UAH,1.0,8700.0,6001.42,BankTransfer,Wise,Completed,,,INV-2025-009695,False,UAH,False,INV-2025-009695,False,True,1.0,ExchangeRates Exact Lookup
PAY0009696,LEAD0029071,STU006885,ENR007067,MGR0006,CRS0011,2025-02-28,Full,1,1,27500.0,6875.0,0.0,596.72,20028.28,UAH,1.0,27500.0,20028.28,Card,Wise,Completed,,,INV-2025-009696,False,UAH,False,INV-2025-009696,False,True,1.0,ExchangeRates Exact Lookup
PAY0009697,LEAD0029011,STU006886,ENR007068,MGR0004,CRS0012,2025-02-23,Installment,1,4,8100.0,0.0,0.0,0.0,8100.0,UAH,1.0,8100.0,8100.0,Wise,USDT,Canceled,,,INV-2025-009697,False,UAH,False,INV-2025-009697,False,False,1.0,ExchangeRates Exact Lookup
PAY0009698,LEAD0029011,STU006886,ENR007068,MGR0004,CRS0012,2025-03-25,Installment,2,4,8100.0,0.0,0.0,0.0,8100.0,UAH,1.0,8100.0,8100.0,Wise,USDT,Canceled,,,INV-2025-009698,False,UAH,False,INV-2025-009698,False,False,1.0,ExchangeRates Exact Lookup
PAY0009699,LEAD0029011,STU006886,ENR007068,MGR0004,CRS0012,2025-04-24,Installment,3,4,8100.0,0.0,0.0,0.0,8100.0,UAH,1.0,8100.0,8100.0,Wise,USDT,Canceled,,,INV-2025-009699,False,UAH,False,INV-2025-009699,False,False,1.0,ExchangeRates Exact Lookup
PAY0009700,LEAD0029011,STU006886,ENR007068,MGR0004,CRS0012,2025-05-26,Installment,4,4,8100.0,0.0,0.0,0.0,8100.0,UAH,1.0,8100.0,8100.0,Wise,USDT,Canceled,,,INV-2025-009700,False,UAH,False,INV-2025-009700,False,False,1.0,ExchangeRates Exact Lookup
PAY0009701,LEAD0026870,STU001610,ENR007069,MGR0005,CRS0005,2025-02-28,Installment,1,2,14300.0,0.0,0.0,312.56,13987.44,UAH,1.0,14300.0,13987.44,Card,Monobank,Completed,,,INV-2025-009701,False,UAH,False,INV-2025-009701,False,True,1.0,ExchangeRates Exact Lookup
PAY0009702,LEAD0026870,STU001610,ENR007069,MGR0005,CRS0005,2025-03-27,Installment,2,2,14300.0,0.0,0.0,368.49,13931.51,UAH,1.0,14300.0,13931.51,Card,Monobank,Completed,,,INV-2025-009702,False,UAH,False,INV-2025-009702,False,True,1.0,ExchangeRates Exact Lookup
PAY0009703,LEAD0028297,STU006887,ENR007070,MGR0006,CRS0016,2025-03-06,Full,1,1,2823.14,846.94,0.0,0.0,1976.2,PLN,10.2911,29053.22,20337.27,Crypto,Monobank,Canceled,,,INV-2025-009703,False,PLN,False,INV-2025-009703,False,False,10.2911,ExchangeRates Exact Lookup
PAY0009704,LEAD0029086,STU006888,ENR007071,MGR0005,CRS0005,2025-02-25,Full,1,1,704.51,0.0,0.0,12.61,691.9,USD,40.9703,28863.99,28347.35,Crypto,Monobank,Completed,,,INV-2025-009704,False,USD,False,INV-2025-009704,False,True,40.9703,ExchangeRates Exact Lookup
PAY0009705,LEAD0026934,STU006889,ENR007072,MGR0003,CRS0009,2025-03-01,Installment,1,4,9175.0,2752.5,0.0,162.98,6259.52,UAH,1.0,9175.0,6259.52,Wise,WayForPay,Completed,,,INV-2025-009705,False,UAH,False,INV-2025-009705,False,True,1.0,ExchangeRates Exact Lookup
PAY0009706,LEAD0026934,STU006889,ENR007072,MGR0003,CRS0009,2025-03-30,Installment,2,4,9175.0,2752.5,0.0,94.68,6327.82,UAH,1.0,9175.0,6327.82,Wise,WayForPay,Completed,,,INV-2025-009706,False,UAH,False,INV-2025-009706,False,True,1.0,ExchangeRates Exact Lookup
PAY0009707,LEAD0026934,STU006889,ENR007072,MGR0003,CRS0009,2025-05-05,Installment,3,4,9175.0,2752.5,6422.5,165.45,-165.45,UAH,1.0,9175.0,-165.45,Wise,WayForPay,Refunded,2025-06-27,Course mismatch,INV-2025-009707,False,UAH,False,INV-2025-009707,False,True,1.0,ExchangeRates Exact Lookup
PAY0009708,LEAD0026934,STU006889,ENR007072,MGR0003,CRS0009,2025-06-04,Installment,4,4,9175.0,2752.5,0.0,135.49,6287.01,UAH,1.0,9175.0,6287.01,Wise,WayForPay,Completed,,,INV-2025-009708,False,UAH,False,INV-2025-009708,False,True,1.0,ExchangeRates Exact Lookup
PAY0009709,LEAD0028148,STU006890,ENR007073,MGR0004,CRS0005,2025-03-03,Full,1,1,28600.0,1430.0,0.0,507.46,26662.54,UAH,1.0,28600.0,26662.54,BankTransfer,WayForPay,Completed,,,INV-2025-009709,False,UAH,False,INV-2025-009709,False,True,1.0,ExchangeRates Exact Lookup
PAY0009710,LEAD0026825,STU006891,ENR007074,MGR0007,CRS0014,2025-03-06,Installment,1,3,7200.0,1800.0,0.0,66.48,5333.52,UAH,1.0,7200.0,5333.52,Card,Monobank,Completed,,,INV-2025-009710,False,UAH,False,INV-2025-009710,False,True,1.0,ExchangeRates Exact Lookup
PAY0009711,LEAD0026825,STU006891,ENR007074,MGR0007,CRS0014,2025-04-05,Installment,2,3,7200.0,1800.0,0.0,106.07,5293.93,UAH,1.0,7200.0,5293.93,Card,Monobank,Completed,,,INV-2025-009711,False,UAH,False,INV-2025-009711,False,True,1.0,ExchangeRates Exact Lookup
PAY0009712,LEAD0026825,STU006891,ENR007074,MGR0007,CRS0014,2025-05-07,Installment,3,3,7200.0,1800.0,0.0,105.81,5294.19,UAH,1.0,7200.0,5294.19,Card,Monobank,Completed,,,INV-2025-009712,False,UAH,False,INV-2025-009712,False,True,1.0,ExchangeRates Exact Lookup
PAY0009713,LEAD0028587,STU006892,ENR007075,MGR0006,CRS0016,2025-03-01,Full,1,1,29200.0,4380.0,0.0,481.96,24338.04,UAH,1.0,29200.0,24338.04,Card,Monobank,Completed,,,INV-2025-009713,False,UAH,False,INV-2025-009713,False,True,1.0,ExchangeRates Exact Lookup
PAY0009714,LEAD0026854,STU006893,ENR007076,MGR0003,CRS0004,2025-03-02,Full,1,1,215.95,0.0,0.0,3.04,212.91,USD,40.3128,8705.55,8583.0,Crypto,PrivatBank,Completed,,,INV-2025-009714,False,USD,False,INV-2025-009714,False,True,40.3128,ExchangeRates Exact Lookup
PAY0009715,LEAD0026749,STU001714,ENR007078,MGR0006,CRS0005,2025-03-04,Full,1,1,28600.0,0.0,0.0,477.38,28122.62,UAH,1.0,28600.0,28122.62,Crypto,PrivatBank,Completed,,,INV-2025-009715,False,UAH,False,INV-2025-009715,False,True,1.0,ExchangeRates Exact Lookup
PAY0009716,LEAD0026614,STU006895,ENR007079,MGR0004,CRS0004,2025-03-06,Installment,1,6,1450.0,0.0,0.0,0.0,1450.0,UAH,1.0,1450.0,1450.0,Card,Wise,Canceled,,,INV-2025-009716,False,UAH,False,INV-2025-009716,False,False,1.0,ExchangeRates Exact Lookup
PAY0009717,LEAD0026614,STU006895,ENR007079,MGR0004,CRS0004,2025-04-04,Installment,2,6,1450.0,0.0,0.0,0.0,1450.0,UAH,1.0,1450.0,1450.0,Card,Wise,Canceled,,,INV-2025-009717,False,UAH,False,INV-2025-009717,False,False,1.0,ExchangeRates Exact Lookup
PAY0009718,LEAD0026614,STU006895,ENR007079,MGR0004,CRS0004,2025-05-07,Installment,3,6,1450.0,0.0,0.0,0.0,1450.0,UAH,1.0,1450.0,1450.0,Card,Wise,Canceled,,,INV-2025-009718,False,UAH,False,INV-2025-009718,False,False,1.0,ExchangeRates Exact Lookup
PAY0009719,LEAD0026614,STU006895,ENR007079,MGR0004,CRS0004,2025-06-04,Installment,4,6,1450.0,0.0,0.0,0.0,1450.0,UAH,1.0,1450.0,1450.0,Card,Wise,Canceled,,,INV-2025-009719,False,UAH,False,INV-2025-009719,False,False,1.0,ExchangeRates Exact Lookup
PAY0009720,LEAD0026614,STU006895,ENR007079,MGR0004,CRS0004,2025-07-03,Installment,5,6,1450.0,0.0,0.0,0.0,1450.0,UAH,1.0,1450.0,1450.0,Card,Wise,Canceled,,,INV-2025-009720,False,UAH,False,INV-2025-009720,False,False,1.0,ExchangeRates Exact Lookup
PAY0009721,LEAD0026614,STU006895,ENR007079,MGR0004,CRS0004,2025-08-02,Installment,6,6,1450.0,0.0,0.0,0.0,1450.0,UAH,1.0,1450.0,1450.0,Card,Wise,Canceled,,,INV-2025-009721,False,UAH,False,INV-2025-009721,False,False,1.0,ExchangeRates Exact Lookup
PAY0009722,LEAD0028457,STU006896,ENR007080,MGR0007,CRS0014,2025-03-02,Full,1,1,21600.0,0.0,21600.0,647.87,-647.87,UAH,1.0,21600.0,-647.87,Crypto,USDT,Refunded,2025-05-02,Course mismatch,INV-2025-009722,False,UAH,False,INV-2025-009722,False,True,1.0,ExchangeRates Exact Lookup
PAY0009723,LEAD0028641,STU006897,ENR007081,MGR0003,CRS0010,2025-02-28,Full,1,1,28100.0,4215.0,0.0,506.77,23378.23,UAH,1.0,28100.0,23378.23,Crypto,PrivatBank,Completed,,,INV-2025-009723,False,UAH,False,INV-2025-009723,False,True,1.0,ExchangeRates Exact Lookup
PAY0009724,LEAD0029314,STU006898,ENR007082,MGR0005,CRS0002,2025-02-28,Full,1,1,36800.0,0.0,36800.0,767.63,-767.63,UAH,1.0,36800.0,-767.63,Crypto,PrivatBank,Refunded,2025-04-27,Financial reasons,INV-2025-009724,False,UAH,False,INV-2025-009724,False,True,1.0,ExchangeRates Exact Lookup
PAY0009725,LEAD0026472,STU006899,ENR007083,MGR0003,CRS0011,2025-02-27,Full,1,1,27500.0,1375.0,0.0,0.0,26125.0,UAH,1.0,27500.0,26125.0,Card,USDT,Failed,,,INV-2025-009725,False,UAH,False,INV-2025-009725,False,False,1.0,ExchangeRates Exact Lookup
PAY0009726,LEAD0027692,STU006900,ENR007084,MGR0007,CRS0005,2025-02-23,Installment,1,6,450.69,135.21,315.48,7.93,-7.93,PLN,10.5764,4766.68,-83.87,Crypto,PrivatBank,Refunded,2025-03-23,Changed mind,INV-2025-009726,False,PLN,False,INV-2025-009726,False,True,10.5764,ExchangeRates Exact Lookup
PAY0009727,LEAD0027692,STU006900,ENR007084,MGR0007,CRS0005,2025-03-30,Installment,2,6,450.69,135.21,0.0,9.0,306.48,PLN,10.9016,4913.24,3341.12,Crypto,PrivatBank,Completed,,,INV-2025-009727,False,PLN,False,INV-2025-009727,False,True,10.9016,ExchangeRates Exact Lookup
PAY0009728,LEAD0027692,STU006900,ENR007084,MGR0007,CRS0005,2025-04-30,Installment,3,6,450.69,135.21,0.0,8.68,306.8,PLN,10.3928,4683.93,3188.51,Crypto,PrivatBank,Completed,,,INV-2025-009728,False,PLN,False,INV-2025-009728,False,True,10.3928,ExchangeRates Exact Lookup
PAY0009729,LEAD0027692,STU006900,ENR007084,MGR0007,CRS0005,2025-05-24,Installment,4,6,450.69,135.21,0.0,5.08,310.4,PLN,10.5705,4764.02,3281.08,Crypto,PrivatBank,Completed,,,INV-2025-009729,False,PLN,False,INV-2025-009729,False,True,10.5705,ExchangeRates Exact Lookup
PAY0009730,LEAD0027692,STU006900,ENR007084,MGR0007,CRS0005,2025-06-28,Installment,5,6,450.69,135.21,0.0,4.04,311.44,PLN,10.8582,4893.68,3381.68,Crypto,PrivatBank,Completed,,,INV-2025-009730,False,PLN,False,INV-2025-009730,False,True,10.8582,ExchangeRates Exact Lookup
PAY0009731,LEAD0027692,STU006900,ENR007084,MGR0007,CRS0005,2025-07-29,Installment,6,6,450.69,135.21,0.0,7.81,307.67,PLN,10.5458,4752.89,3244.63,Crypto,PrivatBank,Completed,,,INV-2025-009731,False,PLN,False,INV-2025-009731,False,True,10.5458,ExchangeRates Exact Lookup
PAY0009732,LEAD0028411,STU006901,ENR007085,MGR0004,CRS0017,2025-03-02,Full,1,1,27900.0,6975.0,0.0,349.16,20575.84,UAH,1.0,27900.0,20575.84,Card,Monobank,Completed,,,INV-2025-009732,False,UAH,False,INV-2025-009732,False,True,1.0,ExchangeRates Exact Lookup
PAY0009733,LEAD0028434,STU006903,ENR007087,MGR0007,CRS0013,2025-03-05,Installment,1,2,6639.09,1659.77,0.0,0.0,4979.32,CZK,1.9318,12825.39,9619.05,BankTransfer,WayForPay,Failed,,,INV-2025-009733,False,CZK,False,INV-2025-009733,False,False,1.9318,ExchangeRates Exact Lookup
PAY0009734,LEAD0028434,STU006903,ENR007087,MGR0007,CRS0013,2025-04-01,Installment,2,2,6639.09,1659.77,0.0,0.0,4979.32,CZK,1.87,12415.1,9311.33,BankTransfer,WayForPay,Failed,,,INV-2025-009734,False,CZK,False,INV-2025-009734,False,False,1.87,ExchangeRates Exact Lookup
PAY0009735,LEAD0027381,STU006904,ENR007088,MGR0006,CRS0003,2025-03-08,Full,1,1,1255.99,62.8,0.0,24.84,1168.35,EUR,41.9583,52699.21,49021.98,Crypto,WayForPay,Completed,,,INV-2025-009735,False,EUR,False,INV-2025-009735,False,True,41.9583,ExchangeRates Exact Lookup
PAY0009736,LEAD0028610,STU002362,ENR007089,MGR0007,CRS0012,2025-03-10,Full,1,1,32400.0,8100.0,0.0,0.0,24300.0,UAH,1.0,32400.0,24300.0,Wise,PrivatBank,Pending,,,INV-2025-009736,False,UAH,False,INV-2025-009736,False,False,1.0,ExchangeRates Exact Lookup
PAY0009737,LEAD0027824,STU006909,ENR007094,MGR0003,CRS0011,2025-03-11,Full,1,1,658.55,164.64,0.0,7.12,486.79,EUR,41.9307,27613.46,20411.45,Card,Wise,Completed,,,INV-2025-009737,False,EUR,False,INV-2025-009737,False,True,41.9307,ExchangeRates Exact Lookup
PAY0009738,LEAD0028921,STU006910,ENR007095,MGR0004,CRS0012,2025-02-25,Installment,1,6,5400.0,0.0,0.0,159.78,5240.22,UAH,1.0,5400.0,5240.22,Card,Monobank,Completed,,,INV-2025-009738,False,UAH,False,INV-2025-009738,False,True,1.0,ExchangeRates Exact Lookup
PAY0009739,LEAD0028921,STU006910,ENR007095,MGR0004,CRS0012,2025-03-27,Installment,2,6,5400.0,0.0,0.0,79.66,5320.34,UAH,1.0,5400.0,5320.34,Card,Monobank,Completed,,,INV-2025-009739,False,UAH,False,INV-2025-009739,False,True,1.0,ExchangeRates Exact Lookup
PAY0009740,LEAD0028921,STU006910,ENR007095,MGR0004,CRS0012,2025-04-27,Installment,3,6,5400.0,0.0,0.0,124.68,5275.32,UAH,1.0,5400.0,5275.32,Card,Monobank,Completed,,,INV-2025-009740,False,UAH,False,INV-2025-009740,False,True,1.0,ExchangeRates Exact Lookup
PAY0009741,LEAD0028921,STU006910,ENR007095,MGR0004,CRS0012,2025-05-29,Installment,4,6,5400.0,0.0,0.0,152.98,5247.02,UAH,1.0,5400.0,5247.02,Card,Monobank,Completed,,,INV-2025-009741,False,UAH,False,INV-2025-009741,False,True,1.0,ExchangeRates Exact Lookup
PAY0009742,LEAD0028921,STU006910,ENR007095,MGR0004,CRS0012,2025-06-24,Installment,5,6,5400.0,0.0,0.0,111.64,5288.36,UAH,1.0,5400.0,5288.36,Card,Monobank,Completed,,,INV-2025-009742,False,UAH,False,INV-2025-009742,False,True,1.0,ExchangeRates Exact Lookup
PAY0009743,LEAD0028921,STU006910,ENR007095,MGR0004,CRS0012,2025-07-25,Installment,6,6,5400.0,0.0,0.0,75.33,5324.67,UAH,1.0,5400.0,5324.67,Card,Monobank,Completed,,,INV-2025-009743,False,UAH,False,INV-2025-009743,False,True,1.0,ExchangeRates Exact Lookup
PAY0009744,LEAD0028374,STU006911,ENR007096,MGR0007,CRS0011,2025-02-28,Full,1,1,643.7,32.19,0.0,9.77,601.74,EUR,42.1199,27112.58,25345.23,Wise,Wise,Completed,,,INV-2025-009744,False,EUR,False,INV-2025-009744,False,True,42.1199,ExchangeRates Exact Lookup
PAY0009745,LEAD0026294,STU006912,ENR007097,MGR0007,CRS0012,2025-02-25,Full,1,1,32400.0,0.0,0.0,559.3,31840.7,UAH,1.0,32400.0,31840.7,Card,PrivatBank,Completed,,,INV-2025-009745,False,UAH,False,INV-2025-009745,False,True,1.0,ExchangeRates Exact Lookup
PAY0009746,LEAD0026332,STU006914,ENR007099,MGR0003,CRS0012,2025-03-04,Installment,1,4,8100.0,1215.0,0.0,151.29,6733.71,UAH,1.0,8100.0,6733.71,Wise,PrivatBank,Completed,,,INV-2025-009746,False,UAH,False,INV-2025-009746,False,True,1.0,ExchangeRates Exact Lookup
PAY0009747,LEAD0026332,STU006914,ENR007099,MGR0003,CRS0012,2025-04-07,Installment,2,4,8100.0,1215.0,0.0,173.89,6711.11,UAH,1.0,8100.0,6711.11,Wise,PrivatBank,Completed,,,INV-2025-009747,False,UAH,False,INV-2025-009747,False,True,1.0,ExchangeRates Exact Lookup
PAY0009748,LEAD0026332,STU006914,ENR007099,MGR0003,CRS0012,2025-05-03,Installment,3,4,8100.0,1215.0,0.0,166.74,6718.26,UAH,1.0,8100.0,6718.26,Wise,PrivatBank,Completed,,,,False,UAH,False,,False,True,1.0,ExchangeRates Exact Lookup
PAY0009749,LEAD0026332,STU006914,ENR007099,MGR0003,CRS0012,2025-06-07,Installment,4,4,8100.0,1215.0,0.0,103.8,6781.2,UAH,1.0,8100.0,6781.2,Wise,PrivatBank,Completed,,,INV-2025-009749,False,UAH,False,INV-2025-009749,False,True,1.0,ExchangeRates Exact Lookup
PAY0009750,LEAD0029452,STU006916,ENR007101,MGR0005,CRS0005,2025-02-23,Full,1,1,2704.13,811.24,0.0,39.98,1852.91,PLN,10.5764,28599.96,19597.12,Wise,Wise,Completed,,,INV-2025-009750,False,PLN,False,INV-2025-009750,False,True,10.5764,ExchangeRates Exact Lookup
PAY0009751,LEAD0026061,STU006918,ENR007103,MGR0004,CRS0013,2025-02-21,Full,1,1,26000.0,1300.0,0.0,582.16,24117.84,UAH,1.0,26000.0,24117.84,Card,PrivatBank,Completed,,,INV-2025-009751,False,UAH,False,INV-2025-009751,False,True,1.0,ExchangeRates Exact Lookup
PAY0009752,LEAD0026216,STU006920,ENR007105,MGR0007,CRS0001,2025-02-27,Full,1,1,858.46,85.85,0.0,21.51,751.1,EUR,42.7217,36674.87,32088.27,BankTransfer,USDT,Completed,,,INV-2025-009752,False,EUR,False,INV-2025-009752,False,True,42.7217,ExchangeRates Exact Lookup
PAY0009753,LEAD0026303,STU006921,ENR007106,MGR0004,CRS0005,2025-03-05,Full,1,1,28600.0,5720.0,22880.0,436.12,-436.12,UAH,1.0,28600.0,-436.12,Card,USDT,Refunded,2025-04-07,Course mismatch,INV-2025-009753,False,UAH,False,INV-2025-009753,False,True,1.0,ExchangeRates Exact Lookup
