Date,Source,Medium,Campaign,Country,DeviceType,Impressions,Clicks,Sessions,LeadsReported,Spend,Currency,SpendBaseCurrency,PlatformConversions,CampaignObjective,CampaignStatus,CampaignNormalized,SpendBaseCurrencyUnresolvedFlag,ClicksImpressionsAnomalyFlag
2025-05-14,fb-insta,cpc,python_260526,Germany,Desktop,17668,242,195,3,2325.75,UAH,2325.75,0,Leads,Active,python_260526,False,False
2025-05-15,fb-insta,cpc,python_260526,Ukraine,Desktop,13782,221,191,3,2523.87,UAH,2523.87,0,Leads,Active,python_260526,False,False
2025-05-16,fb-insta,cpc,python_260526,Ukraine,Desktop,24742,210,161,3,1194.12,UAH,1194.12,0,Leads,Active,python_260526,False,False
2025-05-17,fb-insta,cpc,python_260526,Ukraine,Mobile,8571,197,148,3,1920.34,UAH,1920.34,0,Leads,Active,python_260526,False,False
2025-05-18,fb-insta,cpc,python_260526,Germany,Mobile,7175,152,135,3,502.77,UAH,502.77,0,Leads,Active,python_260526,False,False
2025-05-19,fb-insta,cpc,python_260526,Czech Republic,Mobile,18053,169,163,2,1422.73,UAH,1422.73,0,Leads,Active,python_260526,False,False
2025-05-20,fb-insta,cpc,python_260526,Ukraine,Desktop,26040,9975,313,6,1706.69,UAH,1706.69,1,Leads,Active,python_260526,False,False
2025-05-21,fb-insta,cpc,PYTHON_260526,Ukraine,Desktop,30072,277,218,3,1416.41,UAH,1416.41,0,Leads,Active,python_260526,False,False
2025-05-22,fb-insta,cpc,python_260526,Germany,Desktop,9462,150,121,2,1519.95,UAH,1519.95,0,Leads,Active,python_260526,False,False
2025-05-23,fb-insta,cpc,python_260526,Ukraine,Mobile,31564,574,491,11,2445.3,UAH,2445.3,1,Leads,Active,python_260526,False,False
2025-05-24,fb-insta,cpc,python_260526,Ukraine,Mobile,12319,172,157,2,1913.06,UAH,1913.06,0,Leads,Active,python_260526,False,False
2025-05-25,fb-insta,cpc,python_260526,Ukraine,Mobile,14935,132,106,2,1467.78,UAH,1467.78,0,Leads,Active,python_260526,False,False
2025-05-26,fb-insta,cpc,python_260526,Ukraine,Mobile,17054,316,306,9,2016.87,UAH,2016.87,2,Leads,Active,python_260526,False,False
2025-05-27,fb-insta,cpc,python_260526,Ukraine,Mobile,9363,145,139,0,1543.95,UAH,1543.95,0,Leads,Active,python_260526,False,False
2025-05-28,fb-insta,cpc,python_260526,Ukraine,Mobile,29564,468,400,6,2329.42,UAH,2329.42,0,Leads,Active,python_260526,False,False
2025-05-29,fb-insta,cpc,python_260526,Ukraine,Mobile,2063,26,21,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-05-30,fb-insta,cpc,python_260526,Poland,Mobile,956,13,10,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-05-31,fb-insta,cpc,python_260526,Ukraine,Desktop,1915,19,14,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-01,fb-insta,cpc,python_260526,Ukraine,Mobile,1523,27,20,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-02,fb-insta,cpc,python_260526,Ukraine,Tablet,981,11,10,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-03,fb-insta,cpc,python_260526,Ukraine,Tablet,922,14,13,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-04,fb-insta,cpc,python_260526,Ukraine,Mobile,966,16,13,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-05,fb-insta,cpc,python_260526,Ukraine,Mobile,41936,607,503,6,2093.34,UAH,2093.34,1,Leads,Active,python_260526,False,False
2025-06-06,fb-insta,cpc,python_260526_copy,Ukraine,Desktop,11851,196,166,2,622.02,UAH,622.02,0,Leads,Active,python_260526,False,False
2025-06-07,fb-insta,cpc,python_260526,Ukraine,Mobile,8478,117,101,1,554.56,UAH,554.56,0,Leads,Active,python_260526,False,False
2025-06-08,fb-insta,cpc,python_260526,Ukraine,Mobile,5793,65,55,1,761.92,UAH,761.92,0,Leads,Active,python_260526,False,False
2025-06-09,fb-insta,cpc,python_260526,Kazakhstan,Tablet,6551,113,99,1,1263.72,UAH,1263.72,0,Leads,Active,python_260526,False,False
2025-06-10,fb-insta,cpc,python_260526,Ukraine,Desktop,11053,233,177,3,1849.57,UAH,1849.57,0,Leads,Active,python_260526,False,False
2025-06-11,fb-insta,cpc,python_260526,United States,Desktop,33539,475,415,6,1763.28,UAH,1763.28,1,Leads,Active,python_260526,False,False
2025-06-12,fb-insta,cpc,python_260526,Germany,Mobile,37752,458,351,3,1644.23,UAH,1644.23,0,Leads,Active,python_260526,False,False
2025-06-13,fb-insta,cpc,pytthon_260526,Ukraine,Desktop,5717,85,75,2,681.87,UAH,681.87,0,Leads,Active,python_260526,False,False
2025-06-14,fb-insta,cpc,python_260526,Ukraine,Desktop,5717,102,89,1,634.46,UAH,634.46,0,Leads,Active,python_260526,False,False
2025-06-15,fb-insta,cpc,python_260526,Ukraine,Mobile,1715,21,20,0,,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-16,fb-insta,cpc,python_260526,Ukraine,Mobile,500,6,4,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-17,fb-insta,cpc,python_260526,Ukraine,Desktop,820,13,11,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-18,fb-insta,cpc,python_260526,Ukraine,Desktop,214,1,0,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-06-19,fb-insta,cpc,python_260526,Ukraine,Desktop,4737,78,67,1,718.59,UAH,718.59,0,Leads,Active,python_260526,False,False
2025-06-20,fb-insta,cpc,python_260526,Ukraine,Mobile,17216,308,256,3,2009.52,UAH,2009.52,0,Leads,Active,python_260526,False,False
2025-06-21,fb-insta,cpc,python_260526,Ukraine,Desktop,4558,98,87,1,926.91,UAH,926.91,0,Leads,Active,python_260526,False,False
2025-06-22,fb-insta,cpc,python_260526,Ukraine,Mobile,2174,47,35,1,451.12,UAH,451.12,0,Leads,Active,python_260526,False,False
2025-06-23,fb-insta,cpc,python_260526,Ukraine,Mobile,3955,86,76,1,918.51,UAH,918.51,0,Leads,Active,python_260526,False,False
2025-06-24,fb-insta,cpc,python_260526,Ukraine,Desktop,11115,212,174,3,1501.64,UAH,1501.64,0,Leads,Active,python_260526,False,False
2025-06-25,fb-insta,cpc,python_260526,Ukraine,Desktop,16119,282,215,3,1876.79,UAH,1876.79,1,Leads,Active,python_260526,False,False
2025-06-26,fb-insta,cpc,python_260526,Czech Republic,Desktop,9859,152,118,2,1099.38,UAH,1099.38,0,Leads,Active,python_260526,False,False
2025-06-27,fb-insta,cpc,python_260526,Ukraine,Mobile,9205,167,149,3,1644.52,UAH,1644.52,0,Leads,Active,python_260526,False,False
2025-06-28,fb-insta,cpc,python_260526_copy,Ukraine,Mobile,12920,191,149,3,676.77,UAH,676.77,0,Leads,Active,python_260526,False,False
2025-06-29,fb-insta,cpc,python_260526,Ukraine,Mobile,10849,225,211,3,893.87,UAH,893.87,1,Leads,Active,python_260526,False,False
2025-06-30,fb-insta,cpc,python_260526,Germany,Desktop,11935,158,150,3,1157.35,UAH,1157.35,0,Leads,Active,python_260526,False,False
2025-07-01,fb-insta,cpc,python_260526,Ukraine,Mobile,12313,244,183,2,1117.16,UAH,1117.16,0,Leads,Active,python_260526,False,False
2025-07-02,fb-insta,cpc,python_260526,Ukraine,Mobile,3585,96,80,0,692.84,UAH,692.84,0,Leads,Active,python_260526,False,False
2025-07-03,fb-insta,cpc,python_260526,Ukraine,Mobile,4223,76,72,1,655.0,UAH,655.0,0,Leads,Active,python_260526,False,False
2025-07-04,fb-insta,cpc,PYTHON_260526,Poland,Mobile,11250,91,84,1,851.03,UAH,851.03,0,Leads,Active,python_260526,False,False
2025-07-05,fb-insta,cpc,python_260526,Ukraine,Mobile,8756,165,155,3,691.96,UAH,691.96,0,Leads,Active,python_260526,False,False
2025-07-06,fb-insta,cpc,python_260526,Ukraine,Mobile,25479,355,291,4,1291.98,UAH,1291.98,1,Leads,Active,python_260526,False,False
2025-07-07,fb-insta,cpc,python_260526,Ukraine,Mobile,6318,76,64,1,799.26,UAH,799.26,0,Leads,Active,python_260526,False,False
2025-07-08,fb-insta,cpc,python_260526,Ukraine,Desktop,13540,225,185,2,1299.26,UAH,1299.26,0,Leads,Active,python_260526,False,False
2025-07-09,fb-insta,cpc,python_260526,Germany,Mobile,6618,160,152,1,1340.52,UAH,1340.52,0,Leads,Active,python_260526,False,False
2025-07-10,fb-insta,cpc,python_260526,Ukraine,Desktop,2888,52,47,1,588.56,UAH,588.56,0,Leads,Active,python_260526,False,False
2025-07-11,fb-insta,cpc,python_260526,Ukraine,Mobile,17877,224,171,1,1389.27,UAH,1389.27,0,Leads,Active,python_260526,False,False
2025-07-12,fb-insta,cpc,python_260526,Kazakhstan,Mobile,21497,231,173,3,1123.74,UAH,1123.74,0,Leads,Active,python_260526,False,False
2025-07-13,fb-insta,cpc,python_260526,Ukraine,Desktop,114,1,0,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-07-14,fb-insta,cpc,python_260526,United States,Mobile,1341,16,15,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-07-15,fb-insta,cpc,python_260526,Ukraine,Mobile,10997,179,144,2,1570.83,UAH,1570.83,0,Leads,Active,python_260526,False,False
2025-07-16,fb-insta,cpc,python_260526,Czech Republic,Mobile,14983,90,79,2,1073.9,UAH,1073.9,0,Leads,Active,python_260526,False,False
2025-07-17,fb-insta,cpc,python_260526,Kazakhstan,Desktop,12202,134,104,1,1052.9,UAH,1052.9,0,Leads,Active,python_260526,False,False
2025-07-18,fb-insta,cpc,PYTHON_260526,Ukraine,Mobile,5774,133,100,3,1226.96,UAH,1226.96,0,Leads,Active,python_260526,False,False
2025-07-19,fb-insta,cpc,python 260526,Ukraine,Mobile,20217,275,255,4,1269.03,UAH,1269.03,1,Leads,Active,python_260526,False,False
2025-07-20,fb-insta,cpc,python_260526,Ukraine,Mobile,8485,127,104,1,1079.18,UAH,1079.18,0,Leads,Active,python_260526,False,False
2025-07-21,fb-insta,cpc,python_260526,Ukraine,Desktop,24878,363,329,5,1379.92,UAH,1379.92,1,Leads,Active,python_260526,False,False
2025-07-22,fb-insta,cpc,python_260526,Ukraine,Mobile,16513,256,199,5,1419.81,UAH,1419.81,1,Leads,Active,python_260526,False,False
2025-07-23,fb-insta,cpc,python_260526,Ukraine,Desktop,15312,171,135,2,1492.72,UAH,1492.72,0,Leads,Active,python_260526,False,False
2025-07-24,fb-insta,cpc,python_260526,Germany,Mobile,9863,184,138,3,2009.87,UAH,2009.87,0,Leads,Active,python_260526,False,False
2025-07-25,fb-insta,cpc,python_260526,Ukraine,Mobile,23068,253,231,1,933.53,UAH,933.53,0,Leads,Active,python_260526,False,False
2025-07-26,fb-insta,cpc,python_260526,Ukraine,Mobile,31574,154,144,2,1181.47,UAH,1181.47,0,Leads,Active,python_260526,False,False
2025-07-27,fb-insta,cpc,python_260526,Ukraine,Desktop,5851,135,103,1,722.87,UAH,722.87,0,Leads,Active,python_260526,False,False
2025-07-28,fb-insta,cpc,python_260526,Ukraine,Desktop,8357,128,105,1,1348.6,UAH,1348.6,0,Leads,Active,python_260526,False,False
2025-07-29,fb-insta,cpc,python_260526,Ukraine,Mobile,8245,149,119,1,1351.1,UAH,1351.1,0,Leads,Active,python_260526,False,False
2025-07-30,fb-insta,cpc,PYTHON_260526,Ukraine,Mobile,16309,131,109,2,1560.24,UAH,1560.24,0,Leads,Active,python_260526,False,False
2025-07-31,fb-insta,cpc,python_260526,Czech Republic,Mobile,17500,273,251,6,1440.77,UAH,1440.77,1,Leads,Active,python_260526,False,False
2025-08-01,fb-insta,cpc,python_260526,Ukraine,Desktop,9592,132,113,1,1555.83,UAH,1555.83,0,Leads,Active,python_260526,False,False
2025-08-02,fb-insta,cpc,python_260526,Ukraine,Mobile,10769,183,153,2,754.78,UAH,754.78,0,Leads,Active,python_260526,False,False
2025-08-03,fb-insta,cpc,python_260526,Poland,Mobile,12601,134,117,2,1434.35,UAH,1434.35,0,Leads,Active,python_260526,False,False
2025-08-04,fb-insta,cpc,python_260526,Ukraine,Tablet,23627,306,281,5,1026.17,UAH,1026.17,0,Leads,Active,python_260526,False,False
2025-08-05,fb-insta,cpc,python_260526,Ukraine,Desktop,24532,388,332,7,1897.72,UAH,1897.72,0,Leads,Active,python_260526,False,False
2025-08-06,fb-insta,cpc,python_260526,Ukraine,Mobile,14075,178,173,3,1624.87,UAH,1624.87,0,Leads,Active,python_260526,False,False
2025-08-07,fb-insta,cpc,python_260526,Ukraine,Mobile,9515,106,103,2,680.8,UAH,680.8,0,Leads,Active,python_260526,False,False
2025-08-08,fb-insta,cpc,python_260526,Ukraine,Mobile,6920,168,143,3,1930.49,UAH,1930.49,1,Leads,Active,python_260526,False,False
2025-08-09,fb-insta,cpc,python_260526,United Kingdom,Tablet,6054,78,73,1,608.56,UAH,608.56,0,Leads,Active,python_260526,False,False
2025-08-10,fb-insta,cpc,python_260526,Ukraine,Mobile,3477,69,62,1,588.97,UAH,588.97,0,Leads,Active,python_260526,False,False
2025-08-11,fb-insta,cpc,python_260526,Czech Republic,Desktop,13199,246,226,5,1804.85,UAH,1804.85,0,Leads,Active,python_260526,False,False
2025-08-12,fb-insta,cpc,python_260526,Ukraine,Desktop,15465,241,195,3,1060.14,UAH,1060.14,0,Leads,Active,python_260526,False,False
2025-08-13,fb-insta,cpc,python_260526,Ukraine,Mobile,9437,105,85,2,644.22,UAH,644.22,0,Leads,Active,python_260526,False,False
2025-08-14,fb-insta,cpc,python_260526,Ukraine,Mobile,6963,132,121,1,1288.24,UAH,1288.24,0,Leads,Active,python_260526,False,False
2025-08-15,fb-insta,cpc,python_260526,Ukraine,Desktop,21354,402,360,4,1676.12,UAH,1676.12,1,Leads,Active,python_260526,False,False
2025-08-16,fb-insta,cpc,python_260526,Ukraine,Desktop,7222,142,117,2,1497.02,UAH,1497.02,0,Leads,Active,python_260526,False,False
2025-08-17,fb-insta,cpc,python_260526,Ukraine,Mobile,13737,204,171,3,1536.0,UAH,1536.0,0,Leads,Active,python_260526,False,False
2025-08-18,fb-insta,cpc,python_260526,Ukraine,Mobile,17279,356,293,4,1556.83,UAH,1556.83,1,Leads,Active,python_260526,False,False
2025-08-19,fb-insta,cpc,python 260526,Ukraine,Mobile,12870,284,271,2,1544.68,UAH,1544.68,0,Leads,Active,python_260526,False,False
2025-08-20,fb-insta,cpc,python_260526,United States,Mobile,11012,218,208,4,1177.85,UAH,1177.85,0,Leads,Active,python_260526,False,False
2025-08-21,fb-insta,cpc,python_260526,Poland,Mobile,13025,209,198,3,765.38,UAH,765.38,0,Leads,Active,python_260526,False,False
2025-08-22,fb-insta,cpc,python_260526,Ukraine,Desktop,8837,126,110,2,1137.08,UAH,1137.08,0,Leads,Active,python_260526,False,False
2025-08-23,fb-insta,cpc,python_260526,Ukraine,Desktop,10323,235,183,4,1407.97,UAH,1407.97,0,Leads,Active,python_260526,False,False
2025-08-24,fb-insta,cpc,python_260526,Ukraine,Desktop,43362,504,446,5,1648.04,UAH,1648.04,1,Leads,Active,python_260526,False,False
2025-08-25,fb-insta,cpc,python_260526,Ukraine,Mobile,23297,301,268,3,1243.22,UAH,1243.22,1,Leads,Active,python_260526,False,False
2025-08-26,fb-insta,cpc,python_260526,United States,Desktop,13269,199,157,1,1023.22,UAH,1023.22,0,Leads,Active,python_260526,False,False
2025-08-27,fb-insta,cpc,python_260526,Ukraine,Mobile,9609,104,97,2,1206.64,UAH,1206.64,0,Leads,Active,python_260526,False,False
2025-08-28,fb-insta,cpc,python_260526,Ukraine,Tablet,15491,255,198,2,2277.59,UAH,2277.59,0,Leads,Active,python_260526,False,False
2025-08-29,fb-insta,cpc,python_260526,Ukraine,Mobile,1253,22,18,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-08-30,fb-insta,cpc,python_260526,Germany,Mobile,1894,23,20,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-08-31,fb-insta,cpc,python_260526,Ukraine,Desktop,704,11,9,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-09-01,fb-insta,cpc,python_260526,Ukraine,Mobile,2177,42,36,1,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-09-02,fb-insta,cpc,python_260526,United Kingdom,Mobile,1664,37,31,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-09-03,fb-insta,cpc,python_260526,Poland,Desktop,1100,14,11,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-09-04,fb-insta,cpc,python_260526,Ukraine,Tablet,672,10,9,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-09-05,fb-insta,cpc,python_260526,Ukraine,Desktop,1516,26,22,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-09-06,fb-insta,cpc,python_260526,Ukraine,Mobile,18448,330,279,3,2822.09,UAH,2822.09,1,Leads,Active,python_260526,False,False
2025-09-07,fb-insta,cpc,python_260526,Ukraine,Mobile,31647,342,299,3,1422.27,UAH,1422.27,0,Leads,Active,python_260526,False,False
2025-09-08,fb-insta,cpc,python_260526,Ukraine,Desktop,39248,727,619,8,4127.61,UAH,4127.61,1,Leads,Active,python_260526,False,False
2025-09-09,fb-insta,cpc,python_260526,Kazakhstan,Mobile,76151,1110,918,6,4316.96,UAH,4316.96,1,Leads,Active,python_260526,False,False
2025-09-10,fb-insta,cpc,python_260526,Ukraine,Mobile,14697,207,164,3,2294.86,UAH,2294.86,1,Leads,Active,python_260526,False,False
2025-09-11,fb-insta,cpc,python_260526,Ukraine,Mobile,17933,240,193,2,1623.6,UAH,1623.6,0,Leads,Active,python_260526,False,False
2025-09-12,fb-insta,cpc,python_260526,Ukraine,Desktop,91266,1345,1282,21,4200.69,UAH,4200.69,2,Leads,Active,python_260526,False,False
2025-09-13,fb-insta,cpc,python_260526,Ukraine,Mobile,11158,174,151,2,1838.15,UAH,1838.15,0,Leads,Active,python_260526,False,False
2025-09-14,fb-insta,cpc,python_260526,Ukraine,Mobile,12458,234,215,2,2716.11,UAH,2716.11,0,Leads,Active,python_260526,False,False
2025-09-15,fb-insta,cpc,python_260526,Ukraine,Desktop,15039,297,262,3,2244.08,UAH,2244.08,0,Leads,Active,python_260526,False,False
2025-09-16,fb-insta,cpc,python_260526,Kazakhstan,Mobile,22886,399,369,7,4667.26,UAH,4667.26,1,Leads,Active,python_260526,False,False
2025-09-17,fb-insta,cpc,python_260526,Poland,Desktop,16172,280,218,5,1170.22,UAH,1170.22,0,Leads,Active,python_260526,False,False
2025-09-18,fb-insta,cpc,python_260526,Ukraine,Desktop,20248,390,369,7,3006.47,UAH,3006.47,1,Leads,Active,python_260526,False,False
2025-09-19,fb-insta,cpc,python_260526,Ukraine,Desktop,50386,737,675,9,3373.62,UAH,3373.62,1,Leads,Active,python_260526,False,False
2025-09-20,fb-insta,cpc,python_260526,Ukraine,Mobile,11214,173,168,3,1868.09,UAH,1868.09,0,Leads,Active,python_260526,False,False
2025-09-21,fb-insta,cpc,python_260526,Poland,Mobile,29447,522,471,5,2180.66,UAH,2180.66,1,Leads,Active,python_260526,False,False
2025-09-22,fb-insta,cpc,python_260526,Ukraine,Mobile,17054,389,380,4,3380.12,UAH,3380.12,0,Leads,Active,python_260526,False,False
2025-09-23,fb-insta,cpc,python_260526,Ukraine,Mobile,12045,153,143,3,1819.41,UAH,1819.41,0,Leads,Active,python_260526,False,False
2025-09-24,fb-insta,cpc,python_260526,United States,Mobile,56186,636,505,10,4534.4,UAH,4534.4,2,Leads,Active,python_260526,False,False
2025-09-25,fb-insta,cpc,python_260526,Ukraine,Mobile,51318,827,668,16,3274.8,UAH,3274.8,1,Leads,Active,python_260526,False,False
2025-09-26,fb-insta,cpc,python_260526,Ukraine,Desktop,21334,329,287,7,1750.9,UAH,1750.9,1,Leads,Active,python_260526,False,False
2025-09-27,fb-insta,cpc,python_260526,Kazakhstan,Tablet,66173,738,622,9,2586.47,UAH,2586.47,1,Leads,Active,python_260526,False,False
2025-09-28,fb-insta,cpc,python_260526,Ukraine,Mobile,26770,590,508,9,2690.09,UAH,2690.09,1,Leads,Active,python_260526,False,False
2025-09-29,fb-insta,cpc,python_260526,Ukraine,Desktop,28636,664,566,9,4157.15,UAH,4157.15,2,Leads,Active,python_260526,False,False
2025-09-30,fb-insta,cpc,python_260526,Germany,Mobile,9898,172,148,1,1839.36,UAH,1839.36,0,Leads,Active,python_260526,False,False
2025-10-01,fb-insta,cpc,python_260526,Ukraine,Mobile,4444,92,88,1,1107.62,UAH,1107.62,0,Leads,Active,python_260526,False,False
2025-10-02,fb-insta,cpc,python_260526,Ukraine,Tablet,30583,647,486,11,3015.12,UAH,3015.12,1,Leads,Active,python_260526,False,False
2025-10-03,fb-insta,cpc,python_260526,Ukraine,Mobile,12080,182,161,3,2015.73,UAH,2015.73,0,Leads,Active,python_260526,False,False
2025-10-04,fb-insta,cpc,python_260526,Czech Republic,Mobile,15386,129,98,2,981.66,UAH,981.66,0,Leads,Active,python_260526,False,False
2025-10-05,fb-insta,cpc,python_260526,United Kingdom,Desktop,19832,287,225,2,1217.29,UAH,1217.29,0,Leads,Active,python_260526,False,False
2025-10-06,fb-insta,cpc,python_260526,Poland,Mobile,46646,534,498,7,1711.74,UAH,1711.74,1,Leads,Active,python_260526,False,False
2025-10-07,fb-insta,cpc,python_260526,Ukraine,Desktop,26937,475,440,6,3197.18,UAH,3197.18,1,Leads,Active,python_260526,False,False
2025-10-08,fb-insta,cpc,python_260526,Ukraine,Mobile,8113,161,138,2,1790.11,UAH,1790.11,0,Leads,Active,python_260526,False,False
2025-10-09,fb-insta,cpc,python_260526,Ukraine,Mobile,12495,147,133,2,1069.7,UAH,1069.7,0,Leads,Active,python_260526,False,False
2025-10-10,fb-insta,cpc,python_260526,Ukraine,Desktop,6097,107,100,1,1235.64,UAH,1235.64,0,Leads,Active,python_260526,False,False
2025-10-11,fb-insta,cpc,python_260526,Ukraine,Mobile,7948,188,169,3,2167.11,UAH,2167.11,1,Leads,Active,python_260526,False,False
2025-10-12,fb-insta,cpc,python_260526,Ukraine,Desktop,21922,233,186,3,929.01,UAH,929.01,0,Leads,Active,python_260526,False,False
2025-10-13,fb-insta,cpc,python_260526,Ukraine,Tablet,24092,394,328,5,3118.09,UAH,3118.09,0,Leads,Active,python_260526,False,False
2025-10-14,fb-insta,cpc,python_260526,Czech Republic,Mobile,3896,61,57,1,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-10-15,fb-insta,cpc,python_260526,Ukraine,Mobile,4295,65,50,1,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-10-16,fb-insta,cpc,python_260526,Ukraine,Mobile,3747,38,33,1,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-10-17,fb-insta,cpc,python_260526,Germany,Mobile,2405,29,24,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-10-18,fb-insta,cpc,python_260526_copy,Ukraine,Desktop,936,13,12,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-10-19,fb-insta,cpc,python_260526,Ukraine,Mobile,2277,27,23,0,0.0,UAH,0.0,0,Leads,Paused,python_260526,False,False
2025-10-20,fb-insta,cpc,python_260526,Ukraine,Desktop,22116,405,304,6,2047.79,UAH,2047.79,1,Leads,Active,python_260526,False,False
2025-10-21,fb-insta,cpc,python_260526,Ukraine,Desktop,21451,375,306,6,2642.5,UAH,2642.5,1,Leads,Active,python_260526,False,False
2025-10-22,fb-insta,cpc,python_260526,Poland,Desktop,22818,281,269,5,3296.05,UAH,3296.05,1,Leads,Active,python_260526,False,False
2025-10-23,fb-insta,cpc,python_260526,Ukraine,Mobile,19269,308,258,4,2230.24,UAH,2230.24,1,Leads,Active,python_260526,False,False
2025-10-24,fb-insta,cpc,python_260526,Ukraine,Mobile,15047,345,284,5,2606.37,UAH,2606.37,1,Leads,Active,python_260526,False,False
